Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score
BNP Paribas Open,2021-10-15 00:00:00,Masters 1000,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,Basilashvili N.,Basilashvili N.,3,36,8175,1556,1.28,3.75,4-6 6-2 4-6
BNP Paribas Open,2021-10-15 00:00:00,Masters 1000,Outdoor,Hard,Quarterfinals,3,Fritz T.,Zverev A.,Fritz T.,39,4,1495,7603,5.0,1.16,4-6 6-3 7-6
BNP Paribas Open,2021-10-16 00:00:00,Masters 1000,Outdoor,Hard,Semifinals,3,Dimitrov G.,Norrie C.,Norrie C.,28,26,1881,2015,1.9,1.9,2-6 4-6
BNP Paribas Open,2021-10-16 00:00:00,Masters 1000,Outdoor,Hard,Semifinals,3,Basilashvili N.,Fritz T.,Basilashvili N.,36,39,1556,1495,2.3,1.61,7-6 6-3
BNP Paribas Open,2021-10-18 00:00:00,Masters 1000,Outdoor,Hard,The Final,3,Basilashvili N.,Norrie C.,Norrie C.,36,26,1556,2015,2.37,1.57,6-3 4-6 1-6
European Open,2021-10-18 00:00:00,ATP250,Indoor,Hard,1st Round,3,Rinderknech A.,Delbonis F.,Rinderknech A.,65,40,965,1370,1.33,3.4,6-4 6-4
European Open,2021-10-18 00:00:00,ATP250,Indoor,Hard,1st Round,3,Gasquet R.,Lajovic D.,Lajovic D.,73,33,921,1556,1.53,2.5,6-7 1-6
European Open,2021-10-18 00:00:00,ATP250,Indoor,Hard,1st Round,3,Van De Zandschulp B.,Popyrin A.,Van De Zandschulp B.,61,74,1029,912,1.72,2.1,6-4 3-6 6-0
European Open,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,Thompson J.,Davidovich Fokina A.,Davidovich Fokina A.,72,44,930,1325,2.2,1.66,3-6 3-6
European Open,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,Laaksonen H.,Paire B.,Laaksonen H.,99,47,762,1270,1.61,2.3,4-6 6-0 6-3
European Open,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,De Minaur A.,Nakashima B.,Nakashima B.,26,79,2071,884,1.72,2.1,4-6 0-6
European Open,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,Brooksby J.,Opelka R.,Brooksby J.,70,25,947,2071,1.72,2.1,6-4 6-4
European Open,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,Mager G.,Musetti L.,Musetti L.,67,69,954,948,1.8,2.0,6-7 6-7
European Open,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,Murray A.,Tiafoe F.,Murray A.,172,48,411,1217,1.72,2.1,7-6 6-7 7-6
European Open,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,Ramos-Vinolas A.,Struff J.L.,Struff J.L.,45,50,1294,1201,2.37,1.57,3-6 6-3 3-6
European Open,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,Fucsovics M.,Novak D.,Fucsovics M.,39,114,1459,681,1.57,2.37,7-6 6-2
European Open,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,Bergs Z.,Harris L.,Harris L.,186,32,378,1640,4.33,1.22,6-7 3-6
European Open,2021-10-20 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Rinderknech A.,Lajovic D.,Rinderknech A.,65,33,965,1556,1.57,2.37,6-3 4-6 6-2
European Open,2021-10-20 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Van De Zandschulp B.,Brooksby J.,Brooksby J.,61,70,1029,947,2.75,1.44,2-6 0-6
European Open,2021-10-20 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Sinner J.,Musetti L.,Sinner J.,16,69,2895,948,1.16,5.0,7-5 6-2
European Open,2021-10-20 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Garin C.,Davidovich Fokina A.,Davidovich Fokina A.,17,44,2510,1325,2.62,1.5,6-4 3-6 3-6
European Open,2021-10-21 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Harris L.,Struff J.L.,Harris L.,32,50,1640,1201,1.4,3.0,6-2 6-3
European Open,2021-10-21 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Bautista Agut R.,Fucsovics M.,Fucsovics M.,20,39,2270,1459,1.57,2.37,7-6 3-6 1-6
European Open,2021-10-21 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Schwartzman D.,Murray A.,Schwartzman D.,13,172,2970,411,2.1,1.72,6-4 7-6
European Open,2021-10-21 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Laaksonen H.,Nakashima B.,Nakashima B.,99,79,762,884,2.5,1.53,6-7 7-6 3-6
European Open,2021-10-22 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Harris L.,Fucsovics M.,Harris L.,32,39,1640,1459,1.57,2.37,6-2 7-5
European Open,2021-10-22 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Rinderknech A.,Sinner J.,Sinner J.,65,16,965,2895,4.33,1.22,4-6 2-6
European Open,2021-10-22 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Schwartzman D.,Nakashima B.,Schwartzman D.,13,79,2970,884,1.66,2.2,6-4 6-2
European Open,2021-10-22 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Davidovich Fokina A.,Brooksby J.,Brooksby J.,44,70,1325,947,3.4,1.33,5-7 0-6
European Open,2021-10-23 00:00:00,ATP250,Indoor,Hard,Semifinals,3,Sinner J.,Harris L.,Sinner J.,16,32,2895,1640,1.5,2.62,6-2 6-2
European Open,2021-10-23 00:00:00,ATP250,Indoor,Hard,Semifinals,3,Brooksby J.,Schwartzman D.,Schwartzman D.,70,13,947,2970,1.66,2.2,4-6 0-6
European Open,2021-10-24 00:00:00,ATP250,Indoor,Hard,The Final,3,Sinner J.,Schwartzman D.,Sinner J.,16,13,2895,2970,1.44,2.75,6-2 6-2
Kremlin Cup,2021-10-18 00:00:00,ATP250,Indoor,Hard,1st Round,3,Bonzi B.,Millman J.,Millman J.,63,62,1022,1023,1.8,2.0,7-6 4-6 3-6
Kremlin Cup,2021-10-18 00:00:00,ATP250,Indoor,Hard,1st Round,3,Cilic M.,Dzumhur D.,Cilic M.,41,137,1365,511,1.44,2.75,6-7 6-1 6-1
Kremlin Cup,2021-10-18 00:00:00,ATP250,Indoor,Hard,1st Round,3,Gojo B.,Duckworth J.,Duckworth J.,245,52,253,1139,3.2,1.36,6-3 5-7 2-6
Kremlin Cup,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,Mannarino A.,Safiullin R.,Mannarino A.,51,160,1144,432,1.9,1.9,1-6 7-6 6-4
Kremlin Cup,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,Ymer M.,Paul T.,Paul T.,101,54,757,1128,2.37,1.57,6-7 5-7
Kremlin Cup,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,Marchenko I.,Bublik A.,Marchenko I.,164,35,429,1516,2.75,1.44,6-4 6-3
Kremlin Cup,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,Kecmanovic M.,Gerasimov E.,Gerasimov E.,71,109,936,724,1.8,2.0,3-6 6-1 4-6
Kremlin Cup,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,Simon G.,Djere L.,Simon G.,117,53,669,1137,2.62,1.5,6-7 7-5 6-3
Kremlin Cup,2021-10-19 00:00:00,ATP250,Indoor,Hard,1st Round,3,Donskoy E.,Berankis R.,Berankis R.,149,107,456,733,2.6,1.54,1-6 3-6
Kremlin Cup,2021-10-20 00:00:00,ATP250,Indoor,Hard,1st Round,3,Coria F.,Kachmazov A.,Coria F.,68,638,950,41,1.53,2.5,6-2 5-7 6-2
Kremlin Cup,2021-10-20 00:00:00,ATP250,Indoor,Hard,1st Round,3,Nishioka Y.,Mcdonald M.,Mcdonald M.,78,55,885,1117,2.62,1.5,3-6 4-6
Kremlin Cup,2021-10-20 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Millman J.,Marchenko I.,Millman J.,62,164,1023,429,1.66,2.2,6-1 5-7 6-4
Kremlin Cup,2021-10-20 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Paul T.,Cilic M.,Cilic M.,54,41,1128,1365,1.9,1.9,5-7 3-6
Kremlin Cup,2021-10-20 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Khachanov K.,Duckworth J.,Khachanov K.,31,52,1718,1139,1.25,4.0,3-6 6-3 6-1
Kremlin Cup,2021-10-21 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Krajinovic F.,Martinez P.,Martinez P.,37,60,1472,1031,1.4,3.0,3-6 4-6
Kremlin Cup,2021-10-21 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Berankis R.,Coria F.,Berankis R.,107,68,733,950,1.22,4.33,6-2 6-1
Kremlin Cup,2021-10-21 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Rublev A.,Mannarino A.,Mannarino A.,6,51,5560,1144,1.08,8.0,7-5 6-7 3-6
Kremlin Cup,2021-10-21 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Karatsev A.,Gerasimov E.,Karatsev A.,22,109,2154,724,1.4,3.0,6-4 6-3
Kremlin Cup,2021-10-21 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Mcdonald M.,Simon G.,Simon G.,55,117,1117,669,1.25,4.0,3-6 2-6
Kremlin Cup,2021-10-22 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Berankis R.,Mannarino A.,Berankis R.,107,51,733,1144,2.2,1.66,6-2 7-6
Kremlin Cup,2021-10-22 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Martinez P.,Cilic M.,Cilic M.,60,41,1031,1365,2.62,1.5,1-6 2-6
Kremlin Cup,2021-10-22 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Khachanov K.,Millman J.,Khachanov K.,31,62,1718,1023,1.3,3.5,7-5 7-6
Kremlin Cup,2021-10-22 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Simon G.,Karatsev A.,Karatsev A.,117,22,669,2154,4.33,1.22,4-6 3-6
Kremlin Cup,2021-10-23 00:00:00,ATP250,Indoor,Hard,Semifinals,3,Cilic M.,Berankis R.,Cilic M.,41,107,1365,733,1.44,2.75,6-3 6-4
Kremlin Cup,2021-10-23 00:00:00,ATP250,Indoor,Hard,Semifinals,3,Khachanov K.,Karatsev A.,Karatsev A.,31,22,1718,2154,1.8,2.0,6-7 1-6
Kremlin Cup,2021-10-24 00:00:00,ATP250,Indoor,Hard,The Final,3,Karatsev A.,Cilic M.,Karatsev A.,22,41,2154,1365,1.66,2.2,6-2 6-4
St. Petersburg Open,2021-10-25 00:00:00,ATP250,Indoor,Hard,1st Round,3,Duckworth J.,Struff J.L.,Struff J.L.,51,53,1144,1134,1.8,2.0,6-7 3-6
St. Petersburg Open,2021-10-25 00:00:00,ATP250,Indoor,Hard,1st Round,3,Korda S.,Serdarusic N.,Korda S.,38,248,1464,244,1.14,5.5,7-6 7-5
St. Petersburg Open,2021-10-25 00:00:00,ATP250,Indoor,Hard,1st Round,3,Tiurnev E.,Bublik A.,Bublik A.,304,34,167,1516,5.0,1.16,3-6 4-6
St. Petersburg Open,2021-10-26 00:00:00,ATP250,Indoor,Hard,1st Round,3,Paul T.,Martinez P.,Paul T.,54,58,1128,1061,1.5,2.62,6-3 6-2
St. Petersburg Open,2021-10-26 00:00:00,ATP250,Indoor,Hard,1st Round,3,Djere L.,Ivashka I.,Ivashka I.,52,46,1137,1253,4.0,1.25,3-6 2-6
St. Petersburg Open,2021-10-26 00:00:00,ATP250,Indoor,Hard,1st Round,3,Andujar P.,Delbonis F.,Andujar P.,92,41,793,1370,2.1,1.72,6-2 7-6
St. Petersburg Open,2021-10-26 00:00:00,ATP250,Indoor,Hard,1st Round,3,Nishioka Y.,Van De Zandschulp B.,Van De Zandschulp B.,82,69,850,931,2.37,1.57,2-6 2-6
St. Petersburg Open,2021-10-26 00:00:00,ATP250,Indoor,Hard,1st Round,3,Millman J.,Oliel Y.,Millman J.,57,373,1105,117,1.12,6.0,6-1 6-1
St. Petersburg Open,2021-10-26 00:00:00,ATP250,Indoor,Hard,1st Round,3,Gerasimov E.,Mcdonald M.,Mcdonald M.,105,56,744,1114,2.37,1.57,5-7 4-6
St. Petersburg Open,2021-10-26 00:00:00,ATP250,Indoor,Hard,1st Round,3,Fritz T.,Ruusuvuori E.,Fritz T.,28,72,1785,928,1.8,2.0,6-1 6-4
St. Petersburg Open,2021-10-27 00:00:00,ATP250,Indoor,Hard,1st Round,3,Ramos-Vinolas A.,Cilic M.,Cilic M.,43,35,1294,1515,3.5,1.3,2-6 3-6
St. Petersburg Open,2021-10-27 00:00:00,ATP250,Indoor,Hard,1st Round,3,Khachanov K.,Mannarino A.,Khachanov K.,30,50,1696,1144,1.28,3.75,6-3 6-3
St. Petersburg Open,2021-10-27 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Andujar P.,Shapovalov D.,Shapovalov D.,92,13,793,2903,8.0,1.08,6-2 3-6 0-6
St. Petersburg Open,2021-10-27 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Rublev A.,Ivashka I.,Rublev A.,6,46,5560,1253,1.33,3.4,6-4 6-4
St. Petersburg Open,2021-10-27 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Bublik A.,Struff J.L.,Struff J.L.,34,53,1516,1134,2.0,1.8,4-6 3-6
St. Petersburg Open,2021-10-28 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Van De Zandschulp B.,Korda S.,Van De Zandschulp B.,69,38,931,1464,2.0,1.8,6-2 7-5
St. Petersburg Open,2021-10-28 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Karatsev A.,Millman J.,Millman J.,19,57,2392,1105,1.25,4.0,3-6 2-6
St. Petersburg Open,2021-10-28 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Fritz T.,Paul T.,Fritz T.,28,54,1785,1128,1.53,2.5,7-6 6-4
St. Petersburg Open,2021-10-28 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Khachanov K.,Cilic M.,Cilic M.,30,35,1696,1515,1.57,2.37,4-6 7-6 4-6
St. Petersburg Open,2021-10-28 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Bautista Agut R.,Mcdonald M.,Bautista Agut R.,20,56,2225,1114,1.57,2.37,6-3 6-2
St. Petersburg Open,2021-10-29 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Millman J.,Fritz T.,Fritz T.,57,28,1105,1785,3.2,1.36,4-6 2-6
St. Petersburg Open,2021-10-29 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Struff J.L.,Shapovalov D.,Struff J.L.,53,13,1134,2903,2.62,1.5,6-4 6-3
St. Petersburg Open,2021-10-29 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Bautista Agut R.,Cilic M.,Cilic M.,20,35,2225,1515,1.8,2.0,4-6 6-3 3-6
St. Petersburg Open,2021-10-29 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Van De Zandschulp B.,Rublev A.,Van De Zandschulp B.,69,6,931,5560,4.0,1.25,6-3 6-4
St. Petersburg Open,2021-10-30 00:00:00,ATP250,Indoor,Hard,Semifinals,3,Struff J.L.,Fritz T.,Fritz T.,53,28,1134,1785,2.75,1.44,7-5 1-6 3-6
St. Petersburg Open,2021-10-30 00:00:00,ATP250,Indoor,Hard,Semifinals,3,Cilic M.,Van De Zandschulp B.,Cilic M.,35,69,1515,931,1.9,1.9,6-3 6-3
St. Petersburg Open,2021-10-31 00:00:00,ATP250,Indoor,Hard,The Final,3,Fritz T.,Cilic M.,Cilic M.,28,35,1785,1515,1.8,2.0,6-7 6-4 4-6
Vienna Open,2021-10-25 00:00:00,ATP500,Indoor,Hard,1st Round,3,Basilashvili N.,Carreno Busta P.,Basilashvili N.,25,18,2066,2400,2.5,1.53,7-5 4-6 6-3
Vienna Open,2021-10-25 00:00:00,ATP500,Indoor,Hard,1st Round,3,Evans D.,Alcaraz C.,Alcaraz C.,24,42,2077,1355,2.2,1.66,4-6 3-6
Vienna Open,2021-10-25 00:00:00,ATP500,Indoor,Hard,1st Round,3,De Minaur A.,Anderson K.,De Minaur A.,32,61,1641,1034,2.0,1.8,6-3 7-6
Vienna Open,2021-10-25 00:00:00,ATP500,Indoor,Hard,1st Round,3,Hurkacz H.,Murray A.,Murray A.,10,156,3378,431,1.53,2.5,4-6 7-6 3-6
Vienna Open,2021-10-25 00:00:00,ATP500,Indoor,Hard,1st Round,3,Berrettini M.,Popyrin A.,Berrettini M.,7,77,4688,898,1.28,3.75,7-6 6-3
Vienna Open,2021-10-26 00:00:00,ATP500,Indoor,Hard,1st Round,3,Berankis R.,Auger-Aliassime F.,Auger-Aliassime F.,99,12,764,3196,3.5,1.3,3-6 2-6
Vienna Open,2021-10-26 00:00:00,ATP500,Indoor,Hard,1st Round,3,Ruud C.,Harris L.,Ruud C.,8,31,3615,1658,1.72,2.1,7-5 7-6
Vienna Open,2021-10-26 00:00:00,ATP500,Indoor,Hard,1st Round,3,Fucsovics M.,Norrie C.,Norrie C.,39,14,1439,2895,2.62,1.5,6-7 1-6
Vienna Open,2021-10-26 00:00:00,ATP500,Indoor,Hard,1st Round,3,Tsitsipas S.,Dimitrov G.,Tsitsipas S.,3,22,7930,2151,1.4,3.0,7-6 6-4
Vienna Open,2021-10-26 00:00:00,ATP500,Indoor,Hard,1st Round,3,Lajovic D.,Tiafoe F.,Tiafoe F.,33,49,1556,1192,3.0,1.4,4-6 4-6
Vienna Open,2021-10-26 00:00:00,ATP500,Indoor,Hard,1st Round,3,Zverev A.,Krajinovic F.,Zverev A.,4,40,6680,1402,1.14,5.5,6-2 7-5
Vienna Open,2021-10-26 00:00:00,ATP500,Indoor,Hard,1st Round,3,Mager G.,Novak D.,Novak D.,68,116,954,681,2.3,1.61,6-7 6-7
Vienna Open,2021-10-27 00:00:00,ATP500,Indoor,Hard,1st Round,3,Sonego L.,Koepfer D.,Sonego L.,23,62,2125,1015,1.44,2.75,6-4 6-3
Vienna Open,2021-10-27 00:00:00,ATP500,Indoor,Hard,1st Round,3,Opelka R.,Sinner J.,Sinner J.,27,11,1891,3260,3.75,1.28,4-6 2-6
Vienna Open,2021-10-27 00:00:00,ATP500,Indoor,Hard,1st Round,3,Schwartzman D.,Fognini F.,Schwartzman D.,16,36,2693,1494,1.33,3.4,6-2 7-5
Vienna Open,2021-10-27 00:00:00,ATP500,Indoor,Hard,1st Round,3,Musetti L.,Monfils G.,Monfils G.,67,21,958,2213,4.0,1.25,6-7 4-6
Vienna Open,2021-10-27 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Alcaraz C.,Murray A.,Alcaraz C.,42,156,1355,431,2.3,1.61,6-3 6-4
Vienna Open,2021-10-27 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Basilashvili N.,Berrettini M.,Berrettini M.,25,7,2066,4688,2.75,1.44,7-6 2-6 3-6
Vienna Open,2021-10-28 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Auger-Aliassime F.,Norrie C.,Auger-Aliassime F.,12,14,3196,2895,2.2,1.66,2-6 7-6 6-4
Vienna Open,2021-10-28 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Monfils G.,Schwartzman D.,Schwartzman D.,21,16,2213,2693,2.0,1.8,6-7 6-4 2-6
Vienna Open,2021-10-28 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Ruud C.,Sonego L.,Ruud C.,8,23,3615,2125,1.36,3.2,7-5 4-6 6-4
Vienna Open,2021-10-28 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Novak D.,Sinner J.,Sinner J.,116,11,681,3260,8.0,1.08,4-6 2-6
Vienna Open,2021-10-28 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Zverev A.,De Minaur A.,Zverev A.,4,32,6680,1641,1.16,5.0,6-2 3-6 6-2
Vienna Open,2021-10-28 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Tsitsipas S.,Tiafoe F.,Tiafoe F.,3,49,7930,1192,1.25,4.0,6-3 3-6 4-6
Vienna Open,2021-10-29 00:00:00,ATP500,Indoor,Hard,Quarterfinals,3,Alcaraz C.,Berrettini M.,Alcaraz C.,42,7,1355,4688,2.75,1.44,6-1 6-7 7-6
Vienna Open,2021-10-29 00:00:00,ATP500,Indoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Zverev A.,Zverev A.,12,4,3196,6680,4.0,1.25,4-6 6-3 3-6
Vienna Open,2021-10-29 00:00:00,ATP500,Indoor,Hard,Quarterfinals,3,Tiafoe F.,Schwartzman D.,Tiafoe F.,49,16,1192,2693,2.2,1.66,6-4 7-6
Vienna Open,2021-10-29 00:00:00,ATP500,Indoor,Hard,Quarterfinals,3,Ruud C.,Sinner J.,Sinner J.,8,11,3615,3260,3.0,1.4,5-7 1-6
Vienna Open,2021-10-30 00:00:00,ATP500,Indoor,Hard,Semifinals,3,Zverev A.,Alcaraz C.,Zverev A.,4,42,6680,1355,1.28,3.75,6-3 6-3
Vienna Open,2021-10-30 00:00:00,ATP500,Indoor,Hard,Semifinals,3,Sinner J.,Tiafoe F.,Tiafoe F.,11,49,3260,1192,1.25,4.0,6-3 5-7 2-6
Vienna Open,2021-10-31 00:00:00,ATP500,Indoor,Hard,The Final,3,Zverev A.,Tiafoe F.,Zverev A.,4,49,6680,1192,1.2,4.5,7-5 6-4
BNP Paribas Masters,2021-11-01 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Ramos-Vinolas A.,Ivashka I.,Ivashka I.,44,46,1294,1253,4.0,1.25,3-6 6-7
BNP Paribas Masters,2021-11-01 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Lajovic D.,Mcdonald M.,Lajovic D.,34,54,1566,1089,2.75,1.44,6-3 6-4
BNP Paribas Masters,2021-11-01 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Fognini F.,Fucsovics M.,Fucsovics M.,37,40,1484,1439,2.37,1.57,1-6 7-6 6-7
BNP Paribas Masters,2021-11-01 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Korda S.,Karatsev A.,Korda S.,39,16,1474,2392,2.37,1.57,6-2 6-7 7-6
BNP Paribas Masters,2021-11-01 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Delbonis F.,Norrie C.,Norrie C.,43,13,1370,2900,8.0,1.08,2-6 1-6
BNP Paribas Masters,2021-11-01 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Bublik A.,Evans D.,Bublik A.,36,24,1516,1917,2.2,1.66,2-6 7-5 7-5
BNP Paribas Masters,2021-11-01 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Basilashvili N.,Mannarino A.,Mannarino A.,21,59,2101,1004,1.44,2.75,2-6 4-6
BNP Paribas Masters,2021-11-01 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Gaston H.,Rinderknech A.,Gaston H.,103,62,722,1000,2.3,1.61,4-6 6-4 6-3
BNP Paribas Masters,2021-11-01 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Murray A.,Koepfer D.,Koepfer D.,144,58,476,1015,1.25,4.0,4-6 7-5 6-7
BNP Paribas Masters,2021-11-01 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Musetti L.,Djere L.,Musetti L.,67,51,958,1137,1.61,2.3,4-6 7-6 6-4
BNP Paribas Masters,2021-11-01 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Paire B.,Carreno Busta P.,Carreno Busta P.,47,17,1245,2365,4.0,1.25,3-6 4-6
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Auger-Aliassime F.,Mager G.,Auger-Aliassime F.,11,66,3263,959,1.14,5.5,4-6 6-4 6-1
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Struff J.L.,Paul T.,Paul T.,50,53,1156,1103,2.1,1.72,3-6 4-6
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Duckworth J.,Bautista Agut R.,Duckworth J.,55,20,1076,2260,3.5,1.3,6-4 5-7 7-6
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Krajinovic F.,Opelka R.,Opelka R.,42,25,1402,1891,1.9,1.9,3-6 6-7
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Alcaraz C.,Herbert P.H.,Alcaraz C.,35,99,1529,748,1.25,4.0,6-7 7-6 7-5
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Ymer M.,Khachanov K.,Khachanov K.,97,31,757,1706,3.75,1.28,4-6 5-7
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Fritz T.,Sonego L.,Fritz T.,26,27,1890,1860,1.61,2.3,3-6 6-2 6-3
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Millman J.,Schwartzman D.,Schwartzman D.,73,15,900,2760,3.75,1.28,6-7 7-5 2-6
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Popyrin A.,De Minaur A.,Popyrin A.,71,32,912,1676,2.64,1.54,6-0 6-3
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Gasquet R.,Dimitrov G.,Dimitrov G.,74,30,899,1721,3.75,1.28,1-6 6-4 2-6
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Monfils G.,Kecmanovic M.,Monfils G.,22,69,2078,926,1.33,3.4,4-6 7-5 6-3
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Davidovich Fokina A.,Cilic M.,Cilic M.,45,28,1255,1755,2.5,1.53,3-6 4-6
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Giron M.,Tiafoe F.,Giron M.,57,41,1034,1422,2.62,1.5,6-7 6-4 6-3
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Fucsovics M.,Djokovic N.,Djokovic N.,40,1,1439,10340,8.0,1.08,2-6 6-4 3-6
BNP Paribas Masters,2021-11-02 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Ruud C.,Bublik A.,Ruud C.,8,36,3670,1516,1.3,3.5,6-4 6-0
BNP Paribas Masters,2021-11-03 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Musetti L.,Duckworth J.,Duckworth J.,67,55,958,1076,2.36,1.67,3-6 6-3 3-6
BNP Paribas Masters,2021-11-03 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Koepfer D.,Auger-Aliassime F.,Koepfer D.,58,11,1015,3263,5.74,1.18,6-3 7-5
BNP Paribas Masters,2021-11-03 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Carreno Busta P.,Gaston H.,Gaston H.,17,103,2365,722,1.25,4.0,7-6 4-6 5-7
BNP Paribas Masters,2021-11-03 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Fritz T.,Rublev A.,Fritz T.,26,6,1890,5150,2.92,1.47,7-5 7-6
BNP Paribas Masters,2021-11-03 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Paul T.,Hurkacz H.,Hurkacz H.,53,10,1103,3366,3.04,1.44,5-7 6-7
